Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
203498,2019-04-14 14:28:02,2720830304681674,fraud_Ernser-Feest,home,47.08,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,40537913d201c71a2fb7a0d79d3182cd,1334413682,37.519631,-87.86362,0
550,2019-01-01 07:11:55,377026671291680,fraud_Conroy-Cruickshank,gas_transport,71.06,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,a29812ac63e9b065046efd387a6ec8b5,1325401915,36.447073,-91.941927,0
786536,2019-12-01 13:06:37,375237305371366,fraud_Botsford and Sons,home,24.73,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,70f6ea24331f3ac6dfa0f11dee66340c,1354367197,42.13993,-76.956891,0
431045,2019-07-12 14:02:40,180048185037117,fraud_Heathcote LLC,shopping_net,619.93,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,d04c16f202cd5545bfb365a5abf7c4a6,1342101760,40.638536,-74.818881,0
1087881,2020-03-28 15:03:26,4956828990005111019,fraud_Altenwerth-Kilback,home,39.88,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,7f2a91a4a8eae35949dc5a56b4f454d2,1364483006,40.207446999999995,-74.732947,0
1112626,2020-04-07 16:27:32,3540075240003197,fraud_Bode-Rempel,kids_pets,33.26,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,9499cfd6d8e6420ed7e717d65a771a43,1365352052,44.040335,-92.637429,0
836389,2019-12-12 16:16:11,4446368897795790,fraud_Hirthe-Beier,health_fitness,18.66,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,a50f7362411222b9aaa133191e9ac621,1355328971,37.004477,-74.90034399999999,1
1296178,2020-06-21 07:50:21,4562827002127,fraud_Kilback LLC,grocery_pos,72.42,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,808b43be603423b47641b83d74eb02fe,1371801021,40.484867,-84.497334,0
70542,2019-02-11 12:27:43,2283743876903625,"fraud_Lehner, Mosciski and King",misc_net,36.95,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,81936d029b322daccbc5ae870daed17a,1328963263,34.257490999999995,-85.118505,0
1009230,2020-02-19 11:29:39,2720012583106919,"fraud_Streich, Dietrich and Barton",shopping_net,85.07,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,b10d9e5bf2051fbe3c10463f04ce8e10,1361273379,42.736446,-103.524463,0
522293,2019-08-12 23:26:31,30428204673351,fraud_Lesch Ltd,shopping_pos,814.46,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,562479afb549f2e25b174aeff09732e7,1344813991,39.901076,-76.247654,1
21753,2019-01-14 00:46:52,4979422371139333,fraud_O'Keefe-Hudson,grocery_pos,324.87,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,329a58f59d039370f0af17bbcafc2bc3,1326502012,41.603137,-99.129649,1
1262318,2020-06-08 21:02:08,676372984911,fraud_Boyer-Haley,travel,10.33,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,71f5d1b07b27d1c7c28118b5ec388369,1370725328,39.647883,-99.273257,1
455853,2019-07-21 06:40:10,4477156602511939689,fraud_Smitham-Schiller,grocery_net,32.67,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,84925b6d612714041f73d7b5d11674df,1342852810,39.541258,-111.363615,0
670028,2019-10-12 22:53:48,4764202053279782,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1120.12,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,de16ea203f7919897b4552b7be425907,1350082428,41.362129,-81.12918499999999,1
1044183,2020-03-09 07:47:33,675990301623,fraud_Schmitt Inc,gas_transport,35.68,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,28f8427f71387feccafc94f7fbbfd2c7,1362815253,42.070440000000005,-74.28084,0
246536,2019-05-03 22:31:56,3583093681934489,fraud_Pacocha-Bauch,shopping_pos,975.74,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,bcfd76545e0c75659223317ca5f92a25,1336084316,37.625414,-84.76560699999999,1
211132,2019-04-17 22:55:08,4474324669797121,fraud_O'Keefe-Hudson,grocery_pos,331.2,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,c467ffc1f3f40947bdf63ab6851fd19e,1334703308,38.700466,-118.337007,1
146953,2019-03-20 12:57:48,4373370572092720777,"fraud_Dare, Casper and Bartoletti",kids_pets,20.71,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,17d381aaba915fe6dea346e9889be851,1332248268,49.018526,-98.508584,1
958582,2020-01-20 12:37:56,4378993458389626,fraud_Erdman-Durgan,health_fitness,53.28,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,f480d51fd48de99c319f2da2f3fff9d6,1358685476,43.888674,-72.00029599999999,0
1164577,2020-04-30 23:54:55,2318062975163331,fraud_Lynch Ltd,shopping_pos,891.32,William,Martinez,M,0207 Griffith Plains Apt. 544,Louisiana,MO,63353,39.4336,-91.0664,4593,"Teacher, early years/pre",1940-11-11,59d09f884f95b69cb2ba2019b903e329,1367366095,38.615908000000005,-90.324844,1
1068608,2020-03-19 18:16:19,3598014571045296,"fraud_Torp, Muller and Borer",health_fitness,18.55,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,3de9ecd74e22405a8f14dbecbab6d799,1363716979,34.566612,-76.715712,1
776484,2019-11-28 22:42:23,4736845434667908128,"fraud_Rodriguez, Yost and Jenkins",misc_net,792.33,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,f132d0725e36e3dcf5fd4914d022e344,1354142543,44.524937,-73.440733,1
282181,2019-05-19 12:31:45,4181833256558613886,fraud_Stark-Batz,entertainment,28.58,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,40a1a859f8a42b405b4da4bb1a5cbad4,1337430705,36.818312,-104.585782,0
137799,2019-03-16 18:35:24,6011693194885790,fraud_Hackett-Lueilwitz,grocery_pos,71.57,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,0a44c2cdeed6805ca039eee1336c684b,1331922924,45.459225,-93.197217,0
155944,2019-03-24 14:14:54,3541160328600277,"fraud_Effertz, Welch and Schowalter",entertainment,98.61,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,7d4c28bcfc21ede34a8c6b25d9c815ca,1332598494,39.321938,-91.148053,0
890749,2019-12-24 02:07:09,6011652924285713,fraud_Schmeler Inc,misc_pos,686.71,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,df57b8b1802d15f0d98948e26e8f64f3,1356314829,37.487528999999995,-93.141844,1
1252855,2020-06-05 20:53:20,4683520018489354,fraud_Dooley Inc,shopping_pos,6.1,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,9f59e964ec9f3e38310f0e8acd994b81,1370465600,33.226496999999995,-118.905042,0
423336,2019-07-08 22:40:48,4451438912406400,fraud_Kihn Inc,shopping_pos,1082.66,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,5403b383d60897073eba94de1e4d1f0d,1341787248,34.183899,-94.405104,1
587154,2019-09-06 13:39:24,3524574586339330,fraud_White and Sons,home,118.7,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,262697d016ed3ccb369ebe4d8daed454,1346938764,27.04245,-80.422257,0
693986,2019-10-23 03:49:45,3568736585751727,fraud_Stamm-Rodriguez,misc_pos,24.4,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,0ed153e129bc8d0fbee1068d6864db27,1350964185,42.342626,-94.37334,0
236806,2019-04-29 00:54:47,30344654314976,"fraud_Christiansen, Goyette and Schamberger",gas_transport,18.55,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,ffe80283e306162daeb3e24687bea551,1335660887,40.783358,-121.373932,1
641776,2019-09-30 02:34:41,3519232971341141,fraud_Friesen-Stamm,gas_transport,34.33,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,73f758e093b171b344f5da8c7839d790,1348972481,39.531898,-80.718713,0
645940,2019-10-01 22:11:54,6526777409109795,"fraud_Labadie, Treutel and Bode",shopping_net,849.91,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.82300000000001,47211,Site engineer,1937-02-01,b72c45305cf051fe830a5b818d930297,1349129514,41.396246000000005,-74.785826,1
211803,2019-04-18 09:52:53,4294040533480516,"fraud_Christiansen, Goyette and Schamberger",gas_transport,71.82,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,237228d6d5b447b17f762eff3c323426,1334742773,33.843524,-81.29204399999999,0
392822,2019-06-29 01:32:26,4308156300921054,fraud_Marks Inc,gas_transport,10.06,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,1981-02-18,4259f51fd55e78fef65d4f71447febe3,1340933546,46.394314,-95.353933,1
977661,2020-02-01 08:42:56,4605902936394,fraud_Barton Inc,grocery_pos,263.99,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,75e7f8801e1889154496edd2435dfa68,1359708176,33.876968,-97.026818,1
405480,2019-07-02 22:48:30,3508104404056005,fraud_Stoltenberg-Beatty,shopping_pos,749.84,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,138ca021e129ff17924bb98a2f4da5ac,1341269310,42.331963,-87.896624,1
529901,2019-08-16 14:09:03,4797297220948468262,fraud_Dooley Inc,shopping_pos,1.86,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,f0047247faf09f262dbab173c41e7626,1345126143,39.797606,-87.073145,0
63385,2019-02-07 00:13:48,2269768987945882,"fraud_Schaefer, McGlynn and Bosco",gas_transport,13.28,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,27eef6b0e9af12c9664856f591042ee8,1328573628,43.244417,-78.55796099999999,1
1009952,2020-02-19 23:46:02,3533177016567295,fraud_Dooley-Thompson,misc_net,852.75,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,5772d41831f2f0d477349772a32bf627,1361317562,41.08258,-95.573292,1
346530,2019-06-11 23:23:07,4464457352619,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,20.81,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,4bc8866773ce5ad4212063ccd1d112fc,1339456987,30.176340999999997,-83.60910200000001,1
860701,2019-12-17 13:10:15,4220345354880,"fraud_Hahn, Bahringer and McLaughlin",personal_care,34.66,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,4835c5eb8cbb764dc02e53bba0beaa20,1355749815,41.974376,-82.68521199999999,0
825813,2019-12-09 17:16:01,372520049757633,fraud_Gibson-Deckow,entertainment,75.62,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,1f0c725b71dfb6ae05cffc82a31ced53,1355073361,48.600726,-93.852543,0
946752,2020-01-13 15:01:11,180094419304907,fraud_Pacocha-Bauch,shopping_pos,8.11,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,131adfe2be8ea4bc77f69016724ad143,1358089271,34.156054,-117.086183,0
620511,2019-09-21 08:52:30,2235613922823698,fraud_Berge LLC,gas_transport,84.28,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,2fe2dcc21594da699bafc3359d36a335,1348217550,43.477379,-104.781877,0
482432,2019-07-29 23:22:43,6011381817520024,"fraud_McCullough, Hudson and Schuster",food_dining,110.19,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,b5356b142a399dc0f113b8ad91da4b6d,1343604163,42.514128,-103.689642,1
368453,2019-06-19 23:22:54,6506116513503136,"fraud_Nienow, Barrows and Romaguera",personal_care,15.41,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,c55bed98045df65c61502252732c5ddb,1340148174,32.813963,-94.393104,1
702391,2019-10-27 03:40:13,4689147265057948423,"fraud_Olson, Becker and Koch",gas_transport,48.38,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,a57d0809f60bd523fb018dd44e7b6a5c,1351309213,41.293228000000006,-95.351418,0
785912,2019-12-01 10:27:04,343819048608995,fraud_Upton PLC,entertainment,79.16,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,383459abd130ecbe7053ca2021ad8099,1354357624,40.672666,-94.232935,0
126251,2019-03-11 02:20:23,3512365128314616,fraud_Barton Inc,grocery_pos,280.25,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,30dfdf0b154e35b5253cd076cc26f399,1331432423,38.876613,-89.844888,1
1218914,2020-05-24 22:36:28,5388659976630693,fraud_Stamm-Witting,shopping_net,857.25,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,0bbadc4c84720e5c14d6eb1dc7334469,1369434988,44.102569,-90.06415799999999,1
208231,2019-04-16 03:29:43,60427851591,fraud_Hudson-Ratke,grocery_pos,289.11,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,4ebd3287d60afe67688176ea2a2e272f,1334546983,34.652136999999996,-98.773195,1
629023,2019-09-24 03:57:36,2610529083834453,fraud_Friesen Inc,shopping_pos,760.76,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,6f7d008043b144d95f471d5e64d4840b,1348459056,36.972761,-87.430559,1
423293,2019-07-08 22:28:10,3565196229855512,fraud_Lynch Ltd,shopping_pos,922.33,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,ff9db0836ec4d7265fceb02a97560bbc,1341786490,40.641401,-93.820428,1
975595,2020-01-30 23:11:40,6500249000784905,fraud_Spencer PLC,entertainment,389.57,Arthur,Wells,M,8206 Harris Extensions Apt. 996,Wilmington,NC,28412,34.1572,-77.9141,186140,"Accountant, chartered certified",1966-06-12,38b08a68fad81406c3d269f7367632fa,1359587500,33.352925,-77.042077,1
64315,2019-02-07 19:01:38,180049032966888,fraud_Macejkovic-Lesch,shopping_pos,713.69,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,a461781cee8d79877116e526d9b1938d,1328641298,45.520084999999995,-90.221461,1
797678,2019-12-03 13:37:06,180067151859700,fraud_Pagac LLC,shopping_pos,63.5,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,f731e0df07280d48fe93d4d1ef95de29,1354541826,42.440698,-88.646169,0
667352,2019-10-11 22:35:33,4642894980163,fraud_Lemke-Gutmann,shopping_net,7.93,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,769e3382827cc57fbe341ccba9dfdedc,1349994933,41.53028,-94.703426,0
154325,2019-03-23 23:39:33,6540981358631302,fraud_Ebert-Daugherty,travel,12.41,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,5942ca67eea15c2cb27cb01aac6ef225,1332545973,43.142553,-82.672877,1
531473,2019-08-17 03:29:00,4294930380592,fraud_Bradtke PLC,grocery_pos,308.97,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,9f9e9b0d71d2de43013ba9f9539cc7ca,1345174140,36.765264,-80.547325,1
132102,2019-03-13 23:41:09,3547336099599450,"fraud_Romaguera, Wehner and Tromp",kids_pets,20.08,Larry,Garcia,M,24809 Cross Creek,Beacon,NY,12508,41.5097,-73.9634,19880,Lawyer,1962-11-15,5b1d92f1091d4b31d2f76e6434c64277,1331682069,42.497809,-73.271346,1
518320,2019-08-11 22:48:17,4294040533480516,"fraud_McDermott, Osinski and Morar",home,265.88,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,87bbcd4a9c083d1831cbb81638f91350,1344725297,33.055273,-80.804426,1
1200972,2020-05-17 11:38:20,675990301623,fraud_Kutch LLC,gas_transport,46.1,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,a9da215a073d53d179593aa2f03b8188,1368790700,41.182345,-75.412527,0
614210,2019-09-17 23:06:50,4312133045694601139,fraud_Kris-Kertzmann,travel,8.82,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,a18d7f3c4a761cab1a39203b57b074d3,1347923210,39.388687,-77.231282,1
1000885,2020-02-15 01:11:49,30235438713303,"fraud_Schumm, Bauch and Ondricka",grocery_pos,267.75,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,c40834346b22cab40b88999b6f7600db,1360890709,38.666478000000005,-82.45639200000001,1
619488,2019-09-20 21:28:39,180018375329178,fraud_Hickle Group,shopping_pos,1.9,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,3881d3006b6741e6458eeef3bff72b96,1348176519,43.197686,-83.553292,0
617710,2019-09-19 22:06:58,5540636818935089,fraud_Williamson LLC,misc_pos,59.16,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,5ebfdfc5d297df2e1ab02975f3b7e4b8,1348092418,41.837499,-70.807803,0
149902,2019-03-22 02:20:46,2720830304681674,"fraud_Kutch, Steuber and Gerhold",food_dining,111.86,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,2a5de0c04d57612e33f953933cfccc9f,1332382846,37.188902,-87.91423,1
971625,2020-01-27 22:03:08,4514242065619750,fraud_Fisher-Schowalter,shopping_net,14.07,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,92a7d28137dfbe1c180a6530568f0c4e,1359324188,41.283722,-105.706601,0
975197,2020-01-30 17:34:15,4586810168620942,fraud_Bins-Howell,personal_care,153.0,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,b9f6c4ea80149c6f6e421f762473b157,1359567255,31.716484,-81.176662,0
42972,2019-01-26 17:20:22,36485887555770,fraud_Koepp-Parker,grocery_pos,55.42,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,74dd9ec916693f25ae5196f07dd9ce5c,1327598422,40.637427,-83.543465,0
1009282,2020-02-19 12:34:40,6550399784335736,fraud_Friesen Ltd,health_fitness,65.49,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,067b05fd79a7c51650a9450e6abc1579,1361277280,27.625831,-82.488798,0
1023262,2020-02-27 22:01:57,4874006077381178,"fraud_Crist, Jakubowski and Littel",home,259.52,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,4aac8dd4b26900b516c277ddc0a2bac4,1362002517,42.264053,-90.221362,1
115937,2019-03-06 19:29:11,180018375329178,"fraud_Metz, Russel and Metz",kids_pets,110.4,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,71ee3a04830e8c77736d4860c62ec549,1331062151,42.022033,-84.37364699999999,0
808958,2019-12-06 18:52:41,2252055259910912,fraud_Jakubowski Inc,home,83.81,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,1f6fbe200954d1933b396f5d914e9c29,1354819961,44.851668,-91.037552,0
903779,2019-12-27 22:43:25,180068353086472,fraud_Beer-Jast,kids_pets,22.52,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,b271c983c55a8adddc83a8b8c9eb78eb,1356648205,34.323015000000005,-118.7406,1
